"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft*)"|"Map**"|"BGN Date"|"Entry Date"|
"Fountain Hills Charter School"|"2517677"|"School"|"Maricopa"|"AZ"|"333726N"|"1114305W"|"1640"|"Granite Reef Dam"|""|"26-FEB-2009"
"Fountain Hills Elementary and Junior High School"|"36989"|"School"|"Maricopa"|"AZ"|"333709N"|"1114231W"|"1578"|"Granite Reef Dam"|""|"27-JUN-1984"
"Fountain Hills High School"|"2467402"|"School"|"Maricopa"|"AZ"|"333656N"|"1114409W"|"1703"|"Granite Reef Dam"|""|"16-JUL-2008"
"Fountain Hills Middle School"|"2517733"|"School"|"Maricopa"|"AZ"|"333738N"|"1114311W"|"1663"|"Fort McDowell"|""|"26-FEB-2009"
"Four Peaks Elementary School"|"2517667"|"School"|"Maricopa"|"AZ"|"333709N"|"1114231W"|"1581"|"Granite Reef Dam"|""|"26-FEB-2009"
"Fowler Elementary School"|"14475"|"School"|"Maricopa"|"AZ"|"332704N"|"1121217W"|"1043"|"Fowler"|""|"27-JUN-1984"
"Frances - Brandon Pickett Elementary School"|"2517782"|"School"|"Maricopa"|"AZ"|"331400N"|"1113635W"|"1434"|"Sacaton NE"|""|"26-FEB-2009"
"Frank Borman Middle School"|"14479"|"School"|"Maricopa"|"AZ"|"332926N"|"1121037W"|"1099"|"Fowler"|""|"27-JUN-1984"
"Frank Elementary School"|"14480"|"School"|"Maricopa"|"AZ"|"332213N"|"1115745W"|"1234"|"Guadalupe"|""|"27-JUN-1984"
"Frank Lloyd Wright School of Architexture Taliesin West Campus"|"2517529"|"School"|"Maricopa"|"AZ"|"333624N"|"1115042W"|"1608"|"Sawik Mountain"|""|"26-FEB-2009"
"Franklin East Elementary School"|"2467403"|"School"|"Maricopa"|"AZ"|"332400N"|"1114738W"|"1237"|"Mesa"|""|"16-JUL-2008"
"Franklin High School"|"2467405"|"School"|"Maricopa"|"AZ"|"332452N"|"1114233W"|"1362"|"Buckhorn"|""|"16-JUL-2008"
"Franklin High School"|"2467404"|"School"|"Maricopa"|"AZ"|"332102N"|"1114617W"|"1250"|"Chandler"|""|"16-JUL-2008"
"Franklin Northeast Elementary School"|"2467406"|"School"|"Maricopa"|"AZ"|"332558N"|"1114046W"|"1480"|"Buckhorn"|""|"16-JUL-2008"
"Franklin Police and Fire High School"|"4828"|"School"|"Maricopa"|"AZ"|"332755N"|"1120542W"|"1083"|"Phoenix"|""|"08-FEB-1980"
"Franklin School"|"4827"|"School"|"Maricopa"|"AZ"|"332452N"|"1114929W"|"1240"|"Mesa"|""|"08-FEB-1980"
"Franklin South Elementary School"|"2467407"|"School"|"Maricopa"|"AZ"|"332335N"|"1114323W"|"1312"|"Buckhorn"|""|"16-JUL-2008"
"Franklin West Elementary School"|"2467408"|"School"|"Maricopa"|"AZ"|"332435N"|"1114947W"|"1240"|"Mesa"|""|"16-JUL-2008"
"Freedom Elementary School"|"2517855"|"School"|"Maricopa"|"AZ"|"332556N"|"1123138W"|"1040"|"Valencia"|""|"26-FEB-2009"
"Fremont Junior High School"|"36993"|"School"|"Maricopa"|"AZ"|"332558N"|"1114059W"|"1467"|"Buckhorn"|""|"27-JUN-1984"
"Friendly House Academia del Pueblo Elementary School"|"2517636"|"School"|"Maricopa"|"AZ"|"332544N"|"1120416W"|"1073"|"Phoenix"|""|"26-FEB-2009"
"Friendship Christian School"|"2517459"|"School"|"Maricopa"|"AZ"|"333722N"|"1115740W"|"1444"|"Paradise Valley"|""|"26-FEB-2009"
"Frontier Elementary School"|"2467409"|"School"|"Maricopa"|"AZ"|"334032N"|"1121359W"|"1273"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Frost Elementary School"|"2467410"|"School"|"Maricopa"|"AZ"|"332120N"|"1115214W"|"1204"|"Chandler"|""|"16-JUL-2008"
"Frye Elementary School"|"2467411"|"School"|"Maricopa"|"AZ"|"331751N"|"1114952W"|"1224"|"Chandler"|""|"16-JUL-2008"
"Fuller Elementary School"|"14486"|"School"|"Maricopa"|"AZ"|"332221N"|"1115402W"|"1194"|"Guadalupe"|""|"27-JUN-1984"
"Fulton Elementary School"|"2517769"|"School"|"Maricopa"|"AZ"|"331411N"|"1115049W"|"1211"|"Gila Butte"|""|"26-FEB-2009"
"G Frank Davidson School"|"2467412"|"School"|"Maricopa"|"AZ"|"332912N"|"1121238W"|"1079"|"Fowler"|""|"16-JUL-2008"
"G P S Junior High Learning Center"|"2467413"|"School"|"Maricopa"|"AZ"|"332055N"|"1114725W"|"1237"|"Chandler"|""|"16-JUL-2008"
"G P S Traditional Academy"|"2467414"|"School"|"Maricopa"|"AZ"|"332136N"|"1114751W"|"1230"|"Chandler"|""|"16-JUL-2008"
"G S Skiff School"|"4886"|"School"|"Maricopa"|"AZ"|"332605N"|"1120239W"|"1096"|"Phoenix"|""|"08-FEB-1980"
"Galveston Elementary School"|"14489"|"School"|"Maricopa"|"AZ"|"331846N"|"1114953W"|"1220"|"Chandler"|""|"27-JUN-1984"
"Gan Yeladeem - The Looking Glass School"|"2517633"|"School"|"Maricopa"|"AZ"|"333802N"|"1115950W"|"1453"|"Currys Corner"|""|"26-FEB-2009"
"Garcia School"|"14490"|"School"|"Maricopa"|"AZ"|"335810N"|"1124411W"|"2110"|"Wickenburg"|""|"27-JUN-1984"
"Garden Lakes Elementary School"|"2517568"|"School"|"Maricopa"|"AZ"|"332914N"|"1121734W"|"1020"|"Tolleson"|""|"26-FEB-2009"
"Garden Park School"|"14491"|"School"|"Maricopa"|"AZ"|"333317N"|"1120657W"|"1207"|"Sunnyslope"|""|"27-JUN-1984"
"Garfield School"|"4953"|"School"|"Maricopa"|"AZ"|"332726N"|"1120312W"|"1096"|"Phoenix"|""|"08-FEB-1980"
"Gateway Community College"|"2467504"|"School"|"Maricopa"|"AZ"|"332657N"|"1115950W"|"1135"|"Tempe"|""|"16-JUL-2008"
"Gateway Community College Center for Health Careers Education"|"2672106"|"School"|"Maricopa"|"AZ"|"332702N"|"1115948W"|"1138"|"Tempe"|""|"13-JUL-2011"
"Gateway Community College Main Building"|"2672107"|"School"|"Maricopa"|"AZ"|"332658N"|"1115950W"|"1135"|"Tempe"|""|"13-JUL-2011"
"Gateway Community College South Building"|"2672108"|"School"|"Maricopa"|"AZ"|"332655N"|"1115950W"|"1135"|"Tempe"|""|"13-JUL-2011"
"Gateway Early College High School"|"2517647"|"School"|"Maricopa"|"AZ"|"332658N"|"1115950W"|"1135"|"Tempe"|""|"26-FEB-2009"
"Gateway Pointe Elementary School"|"2517757"|"School"|"Maricopa"|"AZ"|"331847N"|"1114140W"|"1322"|"Higley"|""|"26-FEB-2009"
"Gateway School"|"2467415"|"School"|"Maricopa"|"AZ"|"332744N"|"1120025W"|"1145"|"Phoenix"|""|"16-JUL-2008"
"Gavilan Peak School"|"2517796"|"School"|"Maricopa"|"AZ"|"335121N"|"1120659W"|"1863"|"New River SE"|""|"26-FEB-2009"
"Gem Charter School"|"2517468"|"School"|"Maricopa"|"AZ"|"332646N"|"1114954W"|"1220"|"Mesa"|""|"26-FEB-2009"
"Genesis Academy"|"2467416"|"School"|"Maricopa"|"AZ"|"332722N"|"1120432W"|"1086"|"Phoenix"|""|"16-JUL-2008"
"George B Brooks Academy"|"2466649"|"School"|"Maricopa"|"AZ"|"332415N"|"1120057W"|"1119"|"Phoenix"|""|"16-JUL-2008"
"Gerard High School"|"14494"|"School"|"Maricopa"|"AZ"|"332820N"|"1115918W"|"1181"|"Tempe"|""|"27-JUN-1984"
"Gethsemane Lutheran School"|"2517596"|"School"|"Maricopa"|"AZ"|"332147N"|"1115528W"|"1188"|"Guadalupe"|""|"26-FEB-2009"
"Getz School"|"14495"|"School"|"Maricopa"|"AZ"|"332217N"|"1115702W"|"1201"|"Guadalupe"|""|"27-JUN-1984"
"Gila Bend Elementary School"|"14496"|"School"|"Maricopa"|"AZ"|"325706N"|"1124306W"|"728"|"Gila Bend"|""|"27-JUN-1984"
"Gila Bend High School"|"14497"|"School"|"Maricopa"|"AZ"|"325709N"|"1124305W"|"725"|"Gila Bend"|""|"27-JUN-1984"
"Gila Crossing Day School"|"14504"|"School"|"Maricopa"|"AZ"|"331632N"|"1121004W"|"1040"|"Laveen"|""|"27-JUN-1984"
"Gilbert Classical Academy"|"2517745"|"School"|"Maricopa"|"AZ"|"332156N"|"1114417W"|"1276"|"Higley"|""|"26-FEB-2009"
"Gilbert Elementary School"|"14514"|"School"|"Maricopa"|"AZ"|"332057N"|"1114732W"|"1234"|"Chandler"|""|"27-JUN-1984"
"Gilbert High School"|"14511"|"School"|"Maricopa"|"AZ"|"332056N"|"1114601W"|"1253"|"Chandler"|""|"27-JUN-1984"
"Gilbert Junior High School"|"14512"|"School"|"Maricopa"|"AZ"|"332208N"|"1114700W"|"1240"|"Chandler"|""|"27-JUN-1984"
"Gilbert Learning Center"|"2467418"|"School"|"Maricopa"|"AZ"|"332151N"|"1114107W"|"1342"|"Higley"|""|"16-JUL-2008"
"Gililland Middle School"|"14516"|"School"|"Maricopa"|"AZ"|"332505N"|"1115721W"|"1152"|"Tempe"|""|"27-JUN-1984"
"Glen L Downs School"|"14518"|"School"|"Maricopa"|"AZ"|"332924N"|"1120941W"|"1106"|"Fowler"|""|"27-JUN-1984"
"Glendale American Elementary School"|"2467419"|"School"|"Maricopa"|"AZ"|"333340N"|"1121044W"|"1178"|"Glendale"|""|"16-JUL-2008"
"Glendale Community College"|"5061"|"School"|"Maricopa"|"AZ"|"333414N"|"1121127W"|"1175"|"Glendale"|""|"08-FEB-1980"
"Glendale Community College Main Campus Administration Building"|"2672109"|"School"|"Maricopa"|"AZ"|"333413N"|"1121127W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Business Building"|"2672110"|"School"|"Maricopa"|"AZ"|"333410N"|"1121123W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Center for Learning"|"2672111"|"School"|"Maricopa"|"AZ"|"333413N"|"1121118W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Counseling and Career Services"|"2672112"|"School"|"Maricopa"|"AZ"|"333411N"|"1121127W"|"1171"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Fine Arts Building"|"2672113"|"School"|"Maricopa"|"AZ"|"333416N"|"1121117W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Fitness Center"|"2672115"|"School"|"Maricopa"|"AZ"|"333412N"|"1121132W"|"1171"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Fitness and Wellness Building"|"2672114"|"School"|"Maricopa"|"AZ"|"333413N"|"1121131W"|"1171"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Gym"|"2672116"|"School"|"Maricopa"|"AZ"|"333412N"|"1121131W"|"1171"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus High Tech Center Building 1"|"2672117"|"School"|"Maricopa"|"AZ"|"333415N"|"1121122W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus High Tech Center Building 2"|"2672118"|"School"|"Maricopa"|"AZ"|"333417N"|"1121122W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Humanities Building"|"2672119"|"School"|"Maricopa"|"AZ"|"333411N"|"1121116W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Language Arts Building"|"2672120"|"School"|"Maricopa"|"AZ"|"333410N"|"1121119W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Library Media Center"|"2672121"|"School"|"Maricopa"|"AZ"|"333413N"|"1121122W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Life Sciences Building"|"2672122"|"School"|"Maricopa"|"AZ"|"333419N"|"1121122W"|"1178"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Mathematics Building"|"2672123"|"School"|"Maricopa"|"AZ"|"333414N"|"1121127W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Music Building 1"|"2672124"|"School"|"Maricopa"|"AZ"|"333414N"|"1121116W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Music Building 2"|"2672125"|"School"|"Maricopa"|"AZ"|"333413N"|"1121115W"|"1178"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Physical Science Building"|"2672126"|"School"|"Maricopa"|"AZ"|"333420N"|"1121127W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Student Union"|"2672127"|"School"|"Maricopa"|"AZ"|"333410N"|"1121127W"|"1171"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Technology Building 1"|"2672128"|"School"|"Maricopa"|"AZ"|"333415N"|"1121130W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Technology Building 2"|"2672129"|"School"|"Maricopa"|"AZ"|"333415N"|"1121132W"|"1171"|"Glendale"|""|"13-JUL-2011"
"Glendale Community College Main Campus Technology Building 3"|"2672130"|"School"|"Maricopa"|"AZ"|"333417N"|"1121132W"|"1175"|"Glendale"|""|"13-JUL-2011"
"Glendale High School"|"2467420"|"School"|"Maricopa"|"AZ"|"333223N"|"1121138W"|"1145"|"Glendale"|""|"16-JUL-2008"
"Glendale Landmark Middle School"|"2467421"|"School"|"Maricopa"|"AZ"|"333235N"|"1121059W"|"1158"|"Glendale"|""|"16-JUL-2008"
"Glendale School Number Four"|"14524"|"School"|"Maricopa"|"AZ"|"333235N"|"1120956W"|"1175"|"Glendale"|""|"27-JUN-1984"
"Glendale School Number One"|"5063"|"School"|"Maricopa"|"AZ"|"333241N"|"1121057W"|"1161"|"Glendale"|""|"08-FEB-1980"
"Glendale School Number Two"|"5064"|"School"|"Maricopa"|"AZ"|"333232N"|"1120955W"|"1175"|"Glendale"|""|"08-FEB-1980"
"Glenn F Burton Elementary School"|"2467422"|"School"|"Maricopa"|"AZ"|"333150N"|"1120947W"|"1158"|"Glendale"|""|"16-JUL-2008"
"Glenn L Downs School"|"4081"|"School"|"Maricopa"|"AZ"|"332924N"|"1120940W"|"1106"|"Fowler"|""|"08-FEB-1980"
"Glenview Adventist Academy"|"2517710"|"School"|"Maricopa"|"AZ"|"333211N"|"1120903W"|"1171"|"Glendale"|""|"26-FEB-2009"
"Good Earth Montessori School"|"2517725"|"School"|"Maricopa"|"AZ"|"332646N"|"1114954W"|"1220"|"Mesa"|""|"26-FEB-2009"
"Good Shepherd Lutheran School"|"2517492"|"School"|"Maricopa"|"AZ"|"332901N"|"1120500W"|"1102"|"Phoenix"|""|"26-FEB-2009"
"Good Shepherd School for Girls"|"14530"|"School"|"Maricopa"|"AZ"|"333315N"|"1120556W"|"1197"|"Sunnyslope"|""|"27-JUN-1984"
"Gospel Center School"|"2467424"|"School"|"Maricopa"|"AZ"|"332553N"|"1120342W"|"1083"|"Phoenix"|""|"16-JUL-2008"
"Gospel Outreach Christian School"|"2517661"|"School"|"Maricopa"|"AZ"|"335756N"|"1124412W"|"2090"|"Wickenburg"|""|"26-FEB-2009"
"Grace Brethren School"|"5200"|"School"|"Maricopa"|"AZ"|"333128N"|"1120721W"|"1161"|"Sunnyslope"|""|"08-FEB-1980"
"Grace Community Christian School"|"2517610"|"School"|"Maricopa"|"AZ"|"332336N"|"1115514W"|"1181"|"Tempe"|""|"26-FEB-2009"
"Grace Lutheran School"|"2517607"|"School"|"Maricopa"|"AZ"|"333229N"|"1121049W"|"1158"|"Glendale"|""|"26-FEB-2009"
"Granada East School"|"5209"|"School"|"Maricopa"|"AZ"|"333011N"|"1120727W"|"1132"|"Sunnyslope"|""|"08-FEB-1980"
"Granada Primary School"|"2517452"|"School"|"Maricopa"|"AZ"|"333011N"|"1120740W"|"1132"|"Glendale"|""|"26-FEB-2009"
"Grand Avenue School"|"5211"|"School"|"Maricopa"|"AZ"|"332833N"|"1120634W"|"1096"|"Phoenix"|""|"08-FEB-1980"
"Grand Canyon University"|"5214"|"School"|"Maricopa"|"AZ"|"333040N"|"1120750W"|"1142"|"Glendale"|""|"08-FEB-1980"
"Grandview School"|"5232"|"School"|"Maricopa"|"AZ"|"333031N"|"1120514W"|"1132"|"Sunnyslope"|""|"08-FEB-1980"
"Grant School"|"5264"|"School"|"Maricopa"|"AZ"|"332626N"|"1120448W"|"1073"|"Phoenix"|""|"08-FEB-1980"
"Gray School"|"5325"|"School"|"Maricopa"|"AZ"|"332545N"|"1120416W"|"1073"|"Phoenix"|""|"08-FEB-1980"
"Grayhawk Elementary School"|"2467425"|"School"|"Maricopa"|"AZ"|"334030N"|"1115504W"|"1709"|"Currys Corner"|""|"16-JUL-2008"
"Great Beginnings Montessori School"|"2517649"|"School"|"Maricopa"|"AZ"|"333238N"|"1115424W"|"1293"|"Paradise Valley"|""|"26-FEB-2009"
"Greenbrier Elementary School"|"2467426"|"School"|"Maricopa"|"AZ"|"333840N"|"1121137W"|"1250"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Greenfield Elementary School"|"2467427"|"School"|"Maricopa"|"AZ"|"332103N"|"1114408W"|"1273"|"Higley"|""|"16-JUL-2008"
"Greenfield Junior High School"|"2517609"|"School"|"Maricopa"|"AZ"|"332055N"|"1114414W"|"1273"|"Higley"|""|"26-FEB-2009"
"Greenway High School"|"14547"|"School"|"Maricopa"|"AZ"|"333735N"|"1120838W"|"1286"|"Hedgpeth Hills"|""|"27-JUN-1984"
"Greenway Middle School"|"2517442"|"School"|"Maricopa"|"AZ"|"333724N"|"1120100W"|"1424"|"Sunnyslope"|""|"26-FEB-2009"
"Griffith Elementary School"|"5389"|"School"|"Maricopa"|"AZ"|"332807N"|"1115901W"|"1184"|"Tempe"|""|"08-FEB-1980"
"Guiding Light School"|"2517696"|"School"|"Maricopa"|"AZ"|"333208N"|"1120503W"|"1171"|"Sunnyslope"|""|"26-FEB-2009"
"Hale Elementary School"|"14553"|"School"|"Maricopa"|"AZ"|"332631N"|"1114650W"|"1283"|"Mesa"|""|"27-JUN-1984"
"Haley Elementary School"|"2517770"|"School"|"Maricopa"|"AZ"|"331524N"|"1114635W"|"1266"|"Chandler"|""|"26-FEB-2009"
"Hamilton High School"|"2467429"|"School"|"Maricopa"|"AZ"|"331509N"|"1115034W"|"1214"|"Chandler"|""|"16-JUL-2008"
"Hamilton Preparatory School"|"2517771"|"School"|"Maricopa"|"AZ"|"331646N"|"1115123W"|"1207"|"Chandler"|""|"26-FEB-2009"
"Hancock Elementary School"|"2517772"|"School"|"Maricopa"|"AZ"|"331613N"|"1115108W"|"1211"|"Chandler"|""|"26-FEB-2009"
"Harold W Smith Elementary School"|"5568"|"School"|"Maricopa"|"AZ"|"333157N"|"1121145W"|"1138"|"Glendale"|""|"08-FEB-1980"
"Harquahala Valley School"|"14556"|"School"|"Maricopa"|"AZ"|"332614N"|"1130955W"|"1132"|"Cortez Peak NW"|""|"27-JUN-1984"
"Harris Elementary School"|"2467430"|"School"|"Maricopa"|"AZ"|"332255N"|"1114753W"|"1230"|"Mesa"|""|"16-JUL-2008"
"Hartford Sylvia Encinas Elementary School"|"14557"|"School"|"Maricopa"|"AZ"|"331856N"|"1115105W"|"1211"|"Chandler"|""|"27-JUN-1984"
"Hassayampa Elementary School"|"2467431"|"School"|"Maricopa"|"AZ"|"335803N"|"1124339W"|"2044"|"Wickenburg"|""|"16-JUL-2008"
"Hawkins Elementary School"|"14560"|"School"|"Maricopa"|"AZ"|"332610N"|"1120147W"|"1109"|"Phoenix"|""|"27-JUN-1984"
"Hawthorne Elementary School"|"14561"|"School"|"Maricopa"|"AZ"|"332538N"|"1114757W"|"1257"|"Mesa"|""|"27-JUN-1984"
"Health Science High School"|"2517434"|"School"|"Maricopa"|"AZ"|"332445N"|"1115151W"|"1227"|"Mesa"|""|"26-FEB-2009"
"Hearn Academy"|"2466634"|"School"|"Maricopa"|"AZ"|"333842N"|"1120500W"|"1375"|"Union Hills"|""|"16-JUL-2008"
"Heatherbrae Elementary School"|"14567"|"School"|"Maricopa"|"AZ"|"332957N"|"1121238W"|"1093"|"Fowler"|""|"27-JUN-1984"
"Hendrix Junior High School"|"2467432"|"School"|"Maricopa"|"AZ"|"332119N"|"1115205W"|"1204"|"Chandler"|""|"16-JUL-2008"
"Heritage Academy"|"2467433"|"School"|"Maricopa"|"AZ"|"332451N"|"1114955W"|"1240"|"Mesa"|""|"16-JUL-2008"
"Heritage Elementary School"|"2467434"|"School"|"Maricopa"|"AZ"|"333156N"|"1122055W"|"1089"|"El Mirage"|""|"16-JUL-2008"
"Heritage Elementary School"|"14571"|"School"|"Maricopa"|"AZ"|"333433N"|"1121026W"|"1197"|"Glendale"|""|"27-JUN-1984"
"Hermosa Vista Elementary School"|"2467435"|"School"|"Maricopa"|"AZ"|"332748N"|"1114649W"|"1309"|"Mesa"|""|"16-JUL-2008"
"Hidden Hills Elementary School"|"2467436"|"School"|"Maricopa"|"AZ"|"333639N"|"1120233W"|"1483"|"Sunnyslope"|""|"16-JUL-2008"
"High - Tech Institute"|"2517485"|"School"|"Maricopa"|"AZ"|"332939N"|"1120301W"|"1129"|"Phoenix"|""|"26-FEB-2009"
"Highland Elementary School"|"2517486"|"School"|"Maricopa"|"AZ"|"332551N"|"1114555W"|"1286"|"Mesa"|""|"26-FEB-2009"
"Highland High School"|"2517444"|"School"|"Maricopa"|"AZ"|"332150N"|"1114153W"|"1322"|"Higley"|""|"26-FEB-2009"
"Highland Junior High School"|"2467437"|"School"|"Maricopa"|"AZ"|"332150N"|"1114102W"|"1342"|"Higley"|""|"16-JUL-2008"
"Highland Lakes School"|"2467438"|"School"|"Maricopa"|"AZ"|"333928N"|"1121103W"|"1273"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Highland Park Elementary School"|"2517750"|"School"|"Maricopa"|"AZ"|"332117N"|"1114241W"|"1299"|"Higley"|""|"26-FEB-2009"
"Higley Elementary and Middle School"|"5817"|"School"|"Maricopa"|"AZ"|"331834N"|"1114303W"|"1299"|"Higley"|""|"08-FEB-1980"
"Higley High School"|"2517758"|"School"|"Maricopa"|"AZ"|"331738N"|"1114207W"|"1322"|"Higley"|""|"26-FEB-2009"
"Hillcrest Middle School"|"2467439"|"School"|"Maricopa"|"AZ"|"334131N"|"1121238W"|"1316"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Hohokam Elementary School"|"14582"|"School"|"Maricopa"|"AZ"|"332820N"|"1115356W"|"1220"|"Tempe"|""|"27-JUN-1984"
"Holdeman Elementary School"|"14583"|"School"|"Maricopa"|"AZ"|"332436N"|"1115733W"|"1152"|"Tempe"|""|"27-JUN-1984"
"Holiday Park School"|"14584"|"School"|"Maricopa"|"AZ"|"333002N"|"1121205W"|"1102"|"Glendale"|""|"27-JUN-1984"
"Holmes Elementary School"|"14585"|"School"|"Maricopa"|"AZ"|"332352N"|"1114854W"|"1230"|"Mesa"|""|"27-JUN-1984"
"Holy Cross Evangelical Lutheran School"|"2467440"|"School"|"Maricopa"|"AZ"|"333633N"|"1120524W"|"1329"|"Sunnyslope"|""|"16-JUL-2008"
"Hopi Elementary School"|"14588"|"School"|"Maricopa"|"AZ"|"332950N"|"1115813W"|"1270"|"Tempe"|""|"27-JUN-1984"
"Horizon Community Learning Center"|"2467441"|"School"|"Maricopa"|"AZ"|"331754N"|"1115841W"|"1184"|"Guadalupe"|""|"16-JUL-2008"
"Horizon Elementary School"|"2467443"|"School"|"Maricopa"|"AZ"|"333341N"|"1120941W"|"1194"|"Glendale"|""|"16-JUL-2008"
"Horizon High School"|"2467442"|"School"|"Maricopa"|"AZ"|"333729N"|"1115731W"|"1450"|"Paradise Valley"|""|"16-JUL-2008"
"Horse Mesa Accommodation School"|"37004"|"School"|"Maricopa"|"AZ"|"333458N"|"1112112W"|"2103"|"Horse Mesa Dam"|""|"27-JUN-1984"
"Horseshoe Trails Elementary School"|"2517791"|"School"|"Maricopa"|"AZ"|"334358N"|"1115759W"|"1870"|"Currys Corner"|""|"26-FEB-2009"
"Houston Elementary School"|"2467444"|"School"|"Maricopa"|"AZ"|"332221N"|"1114654W"|"1240"|"Chandler"|""|"16-JUL-2008"
"Howard S Gray Education Center"|"2517695"|"School"|"Maricopa"|"AZ"|"333042N"|"1120030W"|"1224"|"Sunnyslope"|""|"26-FEB-2009"
"Hudson Elementary School"|"14592"|"School"|"Maricopa"|"AZ"|"332327N"|"1115501W"|"1181"|"Tempe"|""|"27-JUN-1984"
"Humanities and Sciences Institute"|"2467445"|"School"|"Maricopa"|"AZ"|"333048N"|"1120352W"|"1145"|"Sunnyslope"|""|"16-JUL-2008"
"Humphrey Elementary School"|"2467505"|"School"|"Maricopa"|"AZ"|"331807N"|"1114750W"|"1247"|"Chandler"|""|"16-JUL-2008"
"Hurley Ranch Elementary School"|"2517825"|"School"|"Maricopa"|"AZ"|"332446N"|"1121509W"|"994"|"Tolleson"|""|"26-FEB-2009"
"ITT Technical Institute"|"2517478"|"School"|"Maricopa"|"AZ"|"332249N"|"1115809W"|"1204"|"Tempe"|""|"26-FEB-2009"
"Ignacio Conchos School"|"2467446"|"School"|"Maricopa"|"AZ"|"332309N"|"1120545W"|"1112"|"Phoenix"|""|"16-JUL-2008"
"Inca Elementary School"|"2517834"|"School"|"Maricopa"|"AZ"|"332541N"|"1123326W"|"1037"|"Valencia"|""|"26-FEB-2009"
"Independence High School"|"2467447"|"School"|"Maricopa"|"AZ"|"333155N"|"1121318W"|"1109"|"Glendale"|""|"16-JUL-2008"
"Indian Bend Elementary School"|"14598"|"School"|"Maricopa"|"AZ"|"333645N"|"1120013W"|"1407"|"Sunnyslope"|""|"27-JUN-1984"
"Indian School"|"6225"|"School"|"Maricopa"|"AZ"|"332947N"|"1120415W"|"1119"|"Phoenix"|""|"08-FEB-1980"
"Ingleside Elementary School"|"14604"|"School"|"Maricopa"|"AZ"|"332918N"|"1115753W"|"1247"|"Tempe"|""|"27-JUN-1984"
"Ingleside Middle School"|"2467448"|"School"|"Maricopa"|"AZ"|"332915N"|"1115754W"|"1243"|"Tempe"|""|"16-JUL-2008"
"Integrity Education Centre"|"2517662"|"School"|"Maricopa"|"AZ"|"332746N"|"1115515W"|"1214"|"Tempe"|""|"26-FEB-2009"
"Intelli - School - Paradise Valley"|"2517453"|"School"|"Maricopa"|"AZ"|"333822N"|"1120328W"|"1391"|"Union Hills"|""|"26-FEB-2009"
"Intelli - School Glendale"|"2517616"|"School"|"Maricopa"|"AZ"|"333640N"|"1121009W"|"1237"|"Glendale"|""|"26-FEB-2009"
"Intelli - School Metro Center"|"2517577"|"School"|"Maricopa"|"AZ"|"333453N"|"1120736W"|"1247"|"Glendale"|""|"26-FEB-2009"
"International Baptist College"|"2517448"|"School"|"Maricopa"|"AZ"|"332336N"|"1115338W"|"1191"|"Tempe"|""|"26-FEB-2009"
"International Commerce Institute"|"2467449"|"School"|"Maricopa"|"AZ"|"333048N"|"1120352W"|"1145"|"Sunnyslope"|""|"16-JUL-2008"
"International Commerce Secondary School"|"2467450"|"School"|"Maricopa"|"AZ"|"333046N"|"1120350W"|"1145"|"Sunnyslope"|""|"16-JUL-2008"
"International School of Arizona"|"2517495"|"School"|"Maricopa"|"AZ"|"333411N"|"1115258W"|"1348"|"Paradise Valley"|""|"26-FEB-2009"
"International Studies Academy"|"2467451"|"School"|"Maricopa"|"AZ"|"333847N"|"1120940W"|"1289"|"Hedgpeth Hills"|""|"16-JUL-2008"
"Ira Murphy Elementary School"|"2467452"|"School"|"Maricopa"|"AZ"|"333448N"|"1121253W"|"1158"|"Glendale"|""|"16-JUL-2008"
